frame,time,index,x,y,z,visibility,presence,landmark_type
1,0,27,0.5568641424179077,0.8472499847412109,-0.45508283376693726,0.9925682544708252,0.9995793700218201,0
1,0,28,0.4174458384513855,0.8463708162307739,-0.4699597954750061,0.9916841983795166,0.9995875954627991,0
1,0,29,0.5464273691177368,0.8649816513061523,-0.4615676701068878,0.9642541408538818,0.9991030693054199,0
1,0,30,0.42958301305770874,0.8686773180961609,-0.47491878271102905,0.9639838933944702,0.999140739440918,0
1,0,31,0.560359537601471,0.899520993232727,-0.6881554126739502,0.9925969839096069,0.9979251623153687,0
1,0,32,0.4012467861175537,0.9074804782867432,-0.6995992660522461,0.9904775619506836,0.9974290728569031,0
2,33,0,0.4846731126308441,0.39085912704467773,-0.2767018675804138,0.9999856352806091,0.9999858140945435,0
2,33,1,0.49179694056510925,0.37704864144325256,-0.24895547330379486,0.9999740123748779,0.9999678134918213,0
2,33,2,0.49605119228363037,0.37679994106292725,-0.24904285371303558,0.999973714351654,0.9999643564224243,0
2,33,3,0.5000512599945068,0.3764137029647827,-0.24904285371303558,0.9999759197235107,0.9999545812606812,0
2,33,4,0.4768551290035248,0.37664952874183655,-0.2507385313510895,0.9999566674232483,0.9999709129333496,0
2,33,5,0.4713669419288635,0.37570899724960327,-0.25085994601249695,0.9999596476554871,0.9999673366546631,0
2,33,6,0.466118186712265,0.37443041801452637,-0.25085994601249695,0.9999645948410034,0.999962329864502,0
2,33,7,0.507182776927948,0.3793090283870697,-0.07691668719053268,0.9999641180038452,0.9999675750732422,0
2,33,8,0.4594559967517853,0.37660154700279236,-0.08497484773397446,0.999862551689148,0.9999632835388184,0
2,33,9,0.4937068223953247,0.4040148854255676,-0.20991472899913788,0.9999799728393555,0.9999836683273315,0
2,33,10,0.4743756949901581,0.4033411145210266,-0.21306975185871124,0.9999633431434631,0.9999810457229614,0
2,33,11,0.5490311980247498,0.4509887993335724,0.02522694319486618,0.9999251365661621,0.9998452663421631,0
2,33,12,0.42399656772613525,0.4497532844543457,0.012314594350755215,0.9996748566627502,0.9996273517608643,0
2,33,13,0.5641350150108337,0.5500779747962952,-0.009351402521133423,0.9545361995697021,0.9996800422668457,0
2,33,14,0.4152851104736328,0.5531491637229919,-0.17495059967041016,0.9664260745048523,0.9989556074142456,0
2,33,15,0.547402024269104,0.6082621216773987,-0.1614340841770172,0.942452609539032,0.999713122844696,0
2,33,16,0.44722697138786316,0.4725229740142822,-0.49890267848968506,0.98594069480896,0.999962329864502,0
2,33,17,0.5443036556243896,0.633059561252594,-0.19631510972976685,0.8933477401733398,0.999508261680603,0
2,33,18,0.4512346088886261,0.44833916425704956,-0.563417375087738,0.9732274413108826,0.9999586343765259,0
2,33,19,0.5351622700691223,0.6247937679290771,-0.22437387704849243,0.8892883658409119,0.9996064305305481,0
2,33,20,0.44922563433647156,0.4411337971687317,-0.5574395656585693,0.9711297154426575,0.9999682903289795,0
2,33,21,0.533654510974884,0.6165977716445923,-0.17389079928398132,0.8608037829399109,0.9997063279151917,0
2,33,22,0.44936686754226685,0.44643133878707886,-0.5020536780357361,0.953055739402771,0.9999760389328003,0
2,33,23,0.5276734232902527,0.620688796043396,-0.0006718397489748895,0.9998297095298767,0.999854564666748,0
2,33,24,0.4527561068534851,0.6235567927360535,0.0009693318861536682,0.9997569918632507,0.999869704246521,0
2,33,25,0.5551781058311462,0.6824626326560974,-0.5127121806144714,0.9973674416542053,0.9998633861541748,0
2,33,26,0.41839519143104553,0.6805446743965149,-0.502238392829895,0.995728075504303,0.9999103546142578,0
2,33,27,0.5559951066970825,0.8475053906440735,-0.5005180239677429,0.992355465888977,0.9996273517608643,0
2,33,28,0.41754335165023804,0.8465850949287415,-0.4735572338104248,0.99149090051651,0.9997197985649109,0
2,33,29,0.5454530715942383,0.866568386554718,-0.5111177563667297,0.9640037417411804,0.9992175102233887,0
2,33,30,0.4310736358165741,0.8696628212928772,-0.4805200695991516,0.9640908241271973,0.9994115829467773,0
2,33,31,0.5603628158569336,0.8997761607170105,-0.7433839440345764,0.9924894571304321,0.9980044960975647,0
2,33,32,0.39961105585098267,0.9075067043304443,-0.7055439352989197,0.9903311133384705,0.9978760480880737,0
3,66,0,0.4847584366798401,0.390144407749176,-0.2854239344596863,0.9999865889549255,0.9999909400939941,0
3,66,1,0.49192866683006287,0.37663960456848145,-0.2558354139328003,0.9999758005142212,0.9999785423278809,0
3,66,2,0.4962109625339508,0.3763742744922638,-0.2558645009994507,0.9999754428863525,0.9999759197235107,0
3,66,3,0.5003377795219421,0.376008540391922,-0.2558645009994507,0.9999775290489197,0.9999690055847168,0
3,66,4,0.4770510494709015,0.3762260973453522,-0.25737494230270386,0.9999597668647766,0.9999814033508301,0
3,66,5,0.47160807251930237,0.37533262372016907,-0.2575449049472809,0.999962329864502,0.9999785423278809,0
3,66,6,0.4665105640888214,0.3741191625595093,-0.2575449049472809,0.9999670386314392,0.9999750852584839,0
3,66,7,0.5076409578323364,0.3789484202861786,-0.07807756960391998,0.9999665021896362,0.9999781847000122,0
3,66,8,0.45959699153900146,0.3761948347091675,-0.08577872812747955,0.9998724460601807,0.9999747276306152,0
3,66,9,0.4938543140888214,0.4033682346343994,-0.21662834286689758,0.9999812245368958,0.9999878406524658,0
3,66,10,0.4746503531932831,0.40253201127052307,-0.21939601004123688,0.9999656081199646,0.9999854564666748,0
3,66,11,0.5489121675491333,0.45067209005355835,0.02633156254887581,0.9999271035194397,0.9998726844787598,0
3,66,12,0.4235421419143677,0.4498690664768219,0.013197259977459908,0.9996837973594666,0.9996259212493896,0
3,66,13,0.5641468167304993,0.5496631264686584,0.001208923989906907,0.9547134637832642,0.9997367262840271,0
3,66,14,0.4147542417049408,0.5537299513816833,-0.17060236632823944,0.9659078121185303,0.9989141225814819,0
3,66,15,0.5473610758781433,0.6076701283454895,-0.1536128968000412,0.9424262046813965,0.999762237071991,0
3,66,16,0.44917988777160645,0.48267391324043274,-0.4990392029285431,0.9855026006698608,0.9999589920043945,0
3,66,17,0.5444490313529968,0.6323729157447815,-0.18927152454853058,0.8929274082183838,0.9995810389518738,0
3,66,18,0.45701169967651367,0.4599180817604065,-0.563758134841919,0.9724363088607788,0.9999576807022095,0
3,66,19,0.5348756313323975,0.624386191368103,-0.21893127262592316,0.888823390007019,0.9996699094772339,0
3,66,20,0.4546571671962738,0.4514318108558655,-0.5588807463645935,0.9702203869819641,0.9999685287475586,0
3,66,21,0.5331211686134338,0.6161625981330872,-0.1665993183851242,0.8602361083030701,0.9997584223747253,0
3,66,22,0.45463815331459045,0.4565182030200958,-0.5027714371681213,0.9516526460647583,0.9999759197235107,0
3,66,23,0.5275514125823975,0.6206611394882202,-0.001008631312288344,0.9998341798782349,0.9998840093612671,0
3,66,24,0.4527370035648346,0.6233435273170471,0.00128113420214504,0.9997626543045044,0.9998944997787476,0
3,66,25,0.5546799302101135,0.6815893650054932,-0.5279711484909058,0.9972570538520813,0.9998633861541748,0
3,66,26,0.4163919687271118,0.6821156144142151,-0.4827641248703003,0.9956685304641724,0.99988853931427,0
3,66,27,0.5553703308105469,0.8482689261436462,-0.5150968432426453,0.9920790791511536,0.9996633529663086,0
3,66,28,0.41731831431388855,0.8476744890213013,-0.45556917786598206,0.9912130236625671,0.9997448325157166,0
3,66,29,0.5450835824012756,0.8687618970870972,-0.5259600877761841,0.9639471173286438,0.999312162399292,0
3,66,30,0.4311522841453552,0.8708263039588928,-0.4632030129432678,0.9637988209724426,0.9994926452636719,0
3,66,31,0.5603656768798828,0.8997373580932617,-0.7598011493682861,0.9923893809318542,0.998245358467102,0
3,66,32,0.39876654744148254,0.9078244566917419,-0.6860801577568054,0.9900451898574829,0.9981470108032227,0
4,100,0,0.48496460914611816,0.39003515243530273,-0.3244419991970062,0.9999877214431763,0.9999943971633911,0
4,100,1,0.49216586351394653,0.37661537528038025,-0.295411080121994,0.9999778866767883,0.9999854564666748,0
4,100,2,0.49641773104667664,0.37636104226112366,-0.29541218280792236,0.9999774694442749,0.9999830722808838,0
4,100,3,0.5006731152534485,0.37600353360176086,-0.29541218280792236,0.9999793767929077,0.9999774694442749,0
4,100,4,0.4773780107498169,0.37611493468284607,-0.29690033197402954,0.9999632835388184,0.9999885559082031,0
4,100,5,0.4719196856021881,0.37519994378089905,-0.29709139466285706,0.9999655485153198,0.9999872446060181,0
4,100,6,0.46689659357070923,0.3739877939224243,-0.29709139466285706,0.9999698996543884,0.9999853372573853,0
4,100,7,0.5080806016921997,0.378942608833313,-0.1129758283495903,0.9999693036079407,0.9999825954437256,0
4,100,8,0.45966771245002747,0.3761420249938965,-0.1208394393324852,0.9998838901519775,0.9999864101409912,0
4,100,9,0.4940170347690582,0.4033166468143463,-0.2539993226528168,0.9999828338623047,0.9999921321868896,0
4,100,10,0.4749269187450409,0.402389258146286,-0.25682127475738525,0.9999685883522034,0.9999920129776001,0
4,100,11,0.5489039421081543,0.45081815123558044,0.006410862784832716,0.9999297857284546,0.999859094619751,0
4,100,12,0.4233969748020172,0.4503997266292572,-0.010889911092817783,0.9997036457061768,0.9997584223747253,0
4,100,13,0.5644261240959167,0.5497151017189026,-0.01952928490936756,0.9545696377754211,0.9996579885482788,0
4,100,14,0.41465187072753906,0.5543521642684937,-0.18325631320476532,0.965209424495697,0.9989877343177795,0
4,100,15,0.5473319292068481,0.6075251698493958,-0.20184184610843658,0.9407200813293457,0.9996800422668457,0
4,100,16,0.4520754814147949,0.4996664524078369,-0.5229235887527466,0.9843664765357971,0.9999421834945679,0
4,100,17,0.5445553064346313,0.6321759819984436,-0.2430993765592575,0.8910208940505981,0.9995044469833374,0
4,100,18,0.4632740020751953,0.47956639528274536,-0.5909036993980408,0.9707990288734436,0.9999412298202515,0
4,100,19,0.5347318053245544,0.6241888403892517,-0.27475711703300476,0.8869897723197937,0.9996125102043152,0
4,100,20,0.4615595042705536,0.4705934226512909,-0.5901003479957581,0.968534529209137,0.9999586343765259,0
4,100,21,0.5329130291938782,0.6159219145774841,-0.21623805165290833,0.8578412532806396,0.9997040629386902,0
4,100,22,0.46027952432632446,0.4741634726524353,-0.5281954407691956,0.9490910172462463,0.9999667406082153,0
4,100,23,0.5275067687034607,0.620324969291687,-0.0011065625585615635,0.999840259552002,0.9998875856399536,0
4,100,24,0.4528816342353821,0.6226806640625,0.0013673065695911646,0.9997720718383789,0.9999016523361206,0
4,100,25,0.554659366607666,0.6807529926300049,-0.5229851603507996,0.997272253036499,0.9998960494995117,0
4,100,26,0.41593053936958313,0.6821770071983337,-0.4729789197444916,0.9957781434059143,0.9999076128005981,0
4,100,27,0.5549912452697754,0.8483250141143799,-0.49986129999160767,0.9921807646751404,0.9997219443321228,0
4,100,28,0.41591349244117737,0.8477175235748291,-0.43878668546676636,0.9913628101348877,0.9997695088386536,0
4,100,29,0.5450395345687866,0.8688604831695557,-0.5093955993652344,0.9645137190818787,0.9994138479232788,0
4,100,30,0.43060117959976196,0.8708490133285522,-0.4456029236316681,0.964454174041748,0.9995417594909668,0
4,100,31,0.5596833229064941,0.8997974991798401,-0.7437570691108704,0.9925116300582886,0.998389720916748,0
4,100,32,0.39793992042541504,0.9081382751464844,-0.6698707938194275,0.9901490807533264,0.9982993006706238,0
5,133,0,0.48499223589897156,0.3899897634983063,-0.33064141869544983,0.999988853931427,0.9999967813491821,0
5,133,1,0.49220898747444153,0.3765915036201477,-0.3032812178134918,0.9999799728393555,0.9999896287918091,0
5,133,2,0.4964766800403595,0.3763355016708374,-0.30328071117401123,0.999979555606842,0.9999872446060181,0
5,133,3,0.5008565187454224,0.3759760856628418,-0.30328071117401123,0.9999812841415405,0.9999827146530151,0
5,133,4,0.4775344431400299,0.376054972410202,-0.304945170879364,0.9999668002128601,0.999993085861206,0
5,133,5,0.4721326529979706,0.37511515617370605,-0.3049720823764801,0.9999688267707825,0.9999927282333374,0
5,133,6,0.4672107696533203,0.3739394247531891,-0.3049720823764801,0.9999727606773376,0.9999921321868896,0
5,133,7,0.5084952116012573,0.3789086639881134,-0.1270880550146103,0.9999721646308899,0.9999852180480957,0
5,133,8,0.4597383141517639,0.37613344192504883,-0.13465110957622528,0.9998952150344849,0.9999938011169434,0
5,133,9,0.4940270185470581,0.40325552225112915,-0.26210522651672363,0.9999845027923584,0.9999959468841553,0
5,133,10,0.47509709000587463,0.4023318886756897,-0.2649335563182831,0.9999716281890869,0.9999969005584717,0
5,133,11,0.549028217792511,0.45122990012168884,-0.010151605121791363,0.9999346137046814,0.9998794794082642,0
5,133,12,0.42318612337112427,0.4518737196922302,-0.028490224853157997,0.9997302889823914,0.9999227523803711,0
5,133,13,0.5645025968551636,0.54974764585495,-0.057895008474588394,0.9558659791946411,0.999559223651886,0
5,133,14,0.4142540693283081,0.5544717311859131,-0.1833852082490921,0.9664384722709656,0.9995121955871582,0
5,133,15,0.5474022030830383,0.606945812702179,-0.2868711054325104,0.9412780404090881,0.9995810389518738,0
5,133,16,0.4528823792934418,0.526195764541626,-0.5211912393569946,0.9845016598701477,0.9999552965164185,0
5,133,17,0.5451898574829102,0.631420910358429,-0.33933278918266296,0.893454372882843,0.9993487000465393,0
5,133,18,0.46432507038116455,0.5192232728004456,-0.5903900265693665,0.9713456630706787,0.9999434947967529,0
5,133,19,0.534783124923706,0.6236228942871094,-0.37134262919425964,0.8898112773895264,0.9995063543319702,0
5,133,20,0.46412983536720276,0.5017127394676208,-0.5937950015068054,0.9692711234092712,0.9999649524688721,0
5,133,21,0.5329209566116333,0.6153565049171448,-0.30340495705604553,0.861275851726532,0.9996302127838135,0
5,133,22,0.462522953748703,0.5021507143974304,-0.5272698998451233,0.9503425359725952,0.9999730587005615,0
5,133,23,0.5275246500968933,0.6203234791755676,-0.0013375610578805208,0.9998464584350586,0.999891996383667,0
5,133,24,0.4528765082359314,0.6226587891578674,0.0015858066035434604,0.9997833371162415,0.9999344348907471,0
5,133,25,0.5544192790985107,0.6813695430755615,-0.5137999653816223,0.9973375201225281,0.9998936653137207,0
5,133,26,0.4159594178199768,0.6821605563163757,-0.46564599871635437,0.995961606502533,0.9999239444732666,0
5,133,27,0.554870069026947,0.84825599193573,-0.4418373107910156,0.9923940896987915,0.9996345043182373,0
5,133,28,0.41610416769981384,0.8476077318191528,-0.4060398042201996,0.9917004704475403,0.9997283816337585,0
5,133,29,0.545042097568512,0.8687956929206848,-0.4460620880126953,0.9650919437408447,0.9992237091064453,0
5,133,30,0.4317082464694977,0.8707191944122314,-0.41006147861480713,0.9655570983886719,0.999453604221344,0
5,133,31,0.5590116381645203,0.8996843695640564,-0.6748291850090027,0.9926483631134033,0.9975177049636841,0
5,133,32,0.39744672179222107,0.9083186984062195,-0.629078209400177,0.9903967380523682,0.9975177049636841,0
6,166,0,0.48496997356414795,0.3899867534637451,-0.3819904327392578,0.999989926815033,0.9999977350234985,0
6,166,1,0.4921781122684479,0.3765907287597656,-0.3540402054786682,0.9999818801879883,0.9999923706054688,0
6,166,2,0.4964720606803894,0.37633436918258667,-0.3540392518043518,0.9999815225601196,0.9999904632568359,0
6,166,3,0.5008572340011597,0.37596848607063293,-0.3540392518043518,0.9999830722808838,0.9999868869781494,0
6,166,4,0.47743576765060425,0.3760465681552887,-0.35373714566230774,0.999970018863678,0.9999949932098389,0
6,166,5,0.4720732271671295,0.37510424852371216,-0.35391417145729065,0.999971866607666,0.9999948740005493,0
6,166,6,0.46716153621673584,0.3739296793937683,-0.35391417145729065,0.9999753832817078,0.9999942779541016,0
6,166,7,0.5085374712944031,0.37887561321258545,-0.1723448783159256,0.9999748468399048,0.9999896287918091,0
6,166,8,0.4597586393356323,0.37613245844841003,-0.17194674909114838,0.9999055862426758,0.9999961853027344,0
6,166,9,0.4940303564071655,0.4032406210899353,-0.3121635317802429,0.9999859929084778,0.9999977350234985,0
6,166,10,0.4750994145870209,0.402346134185791,-0.31245070695877075,0.9999744296073914,0.9999983310699463,0
6,166,11,0.5491477847099304,0.4516661763191223,-0.05240519717335701,0.9999393820762634,0.9999097585678101,0
6,166,12,0.42319774627685547,0.4520416557788849,-0.06340665370225906,0.9997556805610657,0.9999549388885498,0
6,166,13,0.5647523999214172,0.5497322082519531,-0.13660165667533875,0.9577614665031433,0.9995744824409485,0
6,166,14,0.4132533073425293,0.5544679760932922,-0.21315698325634003,0.9679399728775024,0.9996199607849121,0
6,166,15,0.5476716756820679,0.6067731380462646,-0.40857985615730286,0.9425382614135742,0.9995778203010559,0
6,166,16,0.45951977372169495,0.5475125908851624,-0.5443198680877686,0.9841058254241943,0.999944806098938,0
6,166,17,0.5457102656364441,0.6313170194625854,-0.47449803352355957,0.896949827671051,0.9994115829467773,0
6,166,18,0.4739077687263489,0.5450118184089661,-0.6181387901306152,0.9709398150444031,0.9999313354492188,0
6,166,19,0.5350189805030823,0.6235429644584656,-0.5056326985359192,0.8936580419540405,0.9995575547218323,0
6,166,20,0.47582370042800903,0.5321272015571594,-0.6270748376846313,0.9690040349960327,0.9999586343765259,0
6,166,21,0.5333285331726074,0.615301787853241,-0.42642441391944885,0.8655117750167847,0.9996540546417236,0
6,166,22,0.47288885712623596,0.5315155386924744,-0.5529904365539551,0.9500948786735535,0.9999657869338989,0
6,166,23,0.5274825096130371,0.6197275519371033,-0.0017640237929299474,0.9998556971549988,0.9999117851257324,0
6,166,24,0.4530617594718933,0.6210591197013855,0.0019820258021354675,0.9997987747192383,0.9999545812606812,0
6,166,25,0.5544502139091492,0.6820299029350281,-0.5156010985374451,0.997369647026062,0.9999076128005981,0
6,166,26,0.4148988723754883,0.6845274567604065,-0.465850293636322,0.9961358308792114,0.999935507774353,0
6,166,27,0.5544776916503906,0.8486804366111755,-0.4405760169029236,0.9925133585929871,0.9997933506965637,0
6,166,28,0.4161754250526428,0.8481010794639587,-0.3953059911727905,0.9920084476470947,0.9998365640640259,0
6,166,29,0.5447015762329102,0.8698633313179016,-0.4453186094760895,0.965450644493103,0.9995643496513367,0
6,166,30,0.4322381317615509,0.8711901903152466,-0.39941704273223877,0.966350793838501,0.9996724128723145,0
6,166,31,0.5591376423835754,0.8998340964317322,-0.6808583736419678,0.992739737033844,0.9985619187355042,0
6,166,32,0.3971652686595917,0.9083617329597473,-0.6258060336112976,0.9906022548675537,0.9985561966896057,0
7,200,0,0.4846830666065216,0.3899843692779541,-0.40683674812316895,0.9999909400939941,0.999997615814209,0
7,200,1,0.4920898973941803,0.376602441072464,-0.3763917088508606,0.9999836683273315,0.9999911785125732,0
7,200,2,0.4964542090892792,0.37633416056632996,-0.37639132142066956,0.9999833106994629,0.9999889135360718,0
7,200,3,0.500806450843811,0.37596675753593445,-0.37639132142066956,0.9999846816062927,0.9999847412109375,0
7,200,4,0.4772343337535858,0.3760818839073181,-0.37563496828079224,0.999972939491272,0.9999945163726807,0
7,200,5,0.47194328904151917,0.3751364052295685,-0.37582266330718994,0.9999746084213257,0.9999946355819702,0
7,200,6,0.4670075476169586,0.3739475607872009,-0.37582266330718994,0.9999778270721436,0.999994158744812,0
7,200,7,0.5085282921791077,0.37880685925483704,-0.18759825825691223,0.9999772906303406,0.9999891519546509,0
7,200,8,0.4599554240703583,0.3762075901031494,-0.1844196617603302,0.9999149441719055,0.9999967813491821,0
7,200,9,0.4939275085926056,0.40319186449050903,-0.33535072207450867,0.9999873638153076,0.9999985694885254,0
7,200,10,0.47471877932548523,0.40233150124549866,-0.334794819355011,0.9999769926071167,0.9999991655349731,0
7,200,11,0.549262523651123,0.4523908495903015,-0.07542151212692261,0.999944269657135,0.9999402761459351,0
7,200,12,0.4233264923095703,0.4521368145942688,-0.07976667582988739,0.9997793436050415,0.999981164932251,0
7,200,13,0.5647531151771545,0.5497639775276184,-0.21153736114501953,0.9602343440055847,0.9996140599250793,0
7,200,14,0.41343045234680176,0.5526103377342224,-0.24432878196239471,0.9692662954330444,0.9998103976249695,0
7,200,15,0.5477732419967651,0.6066603660583496,-0.5298095345497131,0.9448421001434326,0.9996699094772339,0
7,200,16,0.4595373570919037,0.571041464805603,-0.5962365865707397,0.9833532571792603,0.9999493360519409,0
7,200,17,0.5459354519844055,0.6311038732528687,-0.6079841256141663,0.9023326635360718,0.9995694756507874,0
7,200,18,0.4733049273490906,0.5833555459976196,-0.6785627007484436,0.9704486131668091,0.9999313354492188,0
7,200,19,0.5351582765579224,0.6230846643447876,-0.6373390555381775,0.8993241190910339,0.9996849298477173,0
7,200,20,0.4789498746395111,0.5730897188186646,-0.6931163668632507,0.968744695186615,0.9999593496322632,0
7,200,21,0.5336291193962097,0.6147471070289612,-0.5489895343780518,0.871604323387146,0.9997527003288269,0
7,200,22,0.47639521956443787,0.5680502653121948,-0.6083250045776367,0.9499295949935913,0.9999645948410034,0
7,200,23,0.5284188389778137,0.6205556392669678,-0.0038077477365732193,0.9998647570610046,0.9999302625656128,0
7,200,24,0.45445144176483154,0.6213601231575012,0.004014680162072182,0.9998145699501038,0.9999741315841675,0
7,200,25,0.5545212626457214,0.6833447813987732,-0.5269187092781067,0.9974883198738098,0.9999251365661621,0
7,200,26,0.4148347079753876,0.6856980323791504,-0.4743216037750244,0.9963703751564026,0.9999477863311768,0
7,200,27,0.5542789101600647,0.8486777544021606,-0.4414091110229492,0.9927865266799927,0.9998218417167664,0
7,200,28,0.4162936508655548,0.8486889600753784,-0.4050278663635254,0.9924221634864807,0.999869704246521,0
7,200,29,0.5445674657821655,0.8697946071624756,-0.44654861092567444,0.9660184979438782,0.9996140599250793,0
7,200,30,0.43286606669425964,0.8726305365562439,-0.4097774624824524,0.9676232933998108,0.9997240900993347,0
7,200,31,0.5569128394126892,0.8998878598213196,-0.6871718764305115,0.9929636716842651,0.9986435770988464,0
7,200,32,0.3970375657081604,0.9084320664405823,-0.6405311226844788,0.9910035133361816,0.9987840056419373,0
8,233,0,0.48468321561813354,0.38982436060905457,-0.3676479458808899,0.9999918341636658,0.9999984502792358,0
8,233,1,0.49209076166152954,0.37650543451309204,-0.34161657094955444,0.9999852776527405,0.9999943971633911,0
8,233,2,0.49647170305252075,0.3762226998806,-0.34163904190063477,0.9999849796295166,0.9999933242797852,0
8,233,3,0.5008468627929688,0.3758530020713806,-0.34163904190063477,0.9999861717224121,0.9999912977218628,0
8,233,4,0.47716277837753296,0.375913143157959,-0.34292131662368774,0.9999756217002869,0.9999959468841553,0
8,233,5,0.47184282541275024,0.3749925196170807,-0.3433111906051636,0.9999771118164062,0.9999957084655762,0
8,233,6,0.46692535281181335,0.3739081919193268,-0.3433111906051636,0.9999800324440002,0.999995231628418,0
8,233,7,0.5085960030555725,0.37848517298698425,-0.1682163029909134,0.9999794960021973,0.9999946355819702,0
8,233,8,0.4599471688270569,0.376209557056427,-0.1756543666124344,0.9999234080314636,0.9999974966049194,0
8,233,9,0.49395298957824707,0.4028642475605011,-0.2979024350643158,0.9999886155128479,0.9999994039535522,0
8,233,10,0.4746984839439392,0.4022051990032196,-0.29986143112182617,0.9999792575836182,0.9999995231628418,0
8,233,11,0.5493574738502502,0.4529462456703186,-0.04656609892845154,0.9999493956565857,0.9999804496765137,0
8,233,12,0.42363032698631287,0.45224806666374207,-0.056128423660993576,0.999800980091095,0.9999898672103882,0
8,233,13,0.5644541382789612,0.5496453046798706,-0.21177776157855988,0.963103711605072,0.9998339414596558,0
8,233,14,0.41394543647766113,0.5462969541549683,-0.23852033913135529,0.9708207845687866,0.9999110698699951,0
8,233,15,0.547842800617218,0.6066671013832092,-0.5412430167198181,0.9488850235939026,0.9998977184295654,0
8,233,16,0.4590877890586853,0.5850145220756531,-0.5953407287597656,0.9834515452384949,0.9999673366546631,0
8,233,17,0.5461969971656799,0.6310833096504211,-0.6219269037246704,0.9099419713020325,0.9998205304145813,0
8,233,18,0.47137919068336487,0.6032374501228333,-0.6805954575538635,0.9711623191833496,0.9999439716339111,0
8,233,19,0.5353113412857056,0.6228777766227722,-0.6487842202186584,0.9072219133377075,0.9998794794082642,0
8,233,20,0.47693198919296265,0.5951425433158875,-0.6932647824287415,0.9696543216705322,0.9999662637710571,0
8,233,21,0.533686101436615,0.6144962310791016,-0.56011962890625,0.8810786008834839,0.999913215637207,0
8,233,22,0.4756825268268585,0.5888578295707703,-0.6074037551879883,0.9515137076377869,0.9999727010726929,0
8,233,23,0.5286392569541931,0.6215987205505371,-0.0038399503100663424,0.9998753666877747,0.999962329864502,0
8,233,24,0.45515161752700806,0.6220443844795227,0.004057266283780336,0.9998301863670349,0.9999805688858032,0
8,233,25,0.554419994354248,0.6837989687919617,-0.537106454372406,0.9976169466972351,0.9999469518661499,0
8,233,26,0.4148496985435486,0.6856277585029602,-0.499613493680954,0.9965790510177612,0.9999485015869141,0
8,233,27,0.5541001558303833,0.848513126373291,-0.47346213459968567,0.9930679202079773,0.9997603297233582,0
8,233,28,0.4159764349460602,0.8487181067466736,-0.4329478442668915,0.9927348494529724,0.9997851252555847,0
